xdatetime_srv,xdatetime_loc,xouttemp,xwinddirec,xwindsp,xsunvol,xsunadd,xinsunvol,xinsunadd,xgndtemp,xgndhum,xwatertemp2,xrain,xhumlack,xsthum,xabhum,xdhum,Xsupplytemp1,Xreturntemp1,xintemp1,xinhum1,xco2,xco2set,xwinvol1_1,xcurivol,x3way1vol,xwinlauto,xcurlauto,x3waylauto,xco2auto,xlightauto,xhunauto,xboauto,xpumpauto,xco2run,xlightrun,xhunrun,xborun,xjuya,xventtemp1,xheattemp1,xasslauto,xass1run,XheatandCool1Auto,XheatandCool1Run,xpumprun1,set_val1,re_val1,ac_val1,set_ec,now_ec,set_ph,now_ph,sunrise,sunset,sunvol,sunadd,water_con,medium_ec,medium_temp,in_temp,in_hum,pi_ec,g1,j30m,jday
2026-03-17 00:53:00,2026-03-17 00:53:00,11.0,108,3.6,0.0,0.0,0.0,0.0,8.9,78.4,45.0,0,7.89,29.07,21.18,12.7,60.0,40.0,18.1,72.9,457,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.53,5.8,5.82,06:30,18:30,0.0,0.0,62.4,3.03,16.1,18.1,72.9,2.43,0.0,0.0,1850.5
2026-03-17 00:54:00,2026-03-17 00:54:00,11.0,147,4.7,0.0,0.0,0.0,0.0,9.0,77.3,45.0,0,8.04,29.02,20.98,12.5,60.0,40.0,18.0,72.3,421,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.72,06:30,18:30,0.0,0.0,62.3,2.99,16.0,18.0,72.3,2.39,0.0,0.0,1850.5
2026-03-17 00:55:00,2026-03-17 00:55:00,10.9,175,3.2,0.0,0.0,0.0,0.0,8.9,75.0,45.0,0,7.3,28.93,21.63,12.8,60.0,40.0,17.9,74.8,453,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.42,5.8,5.78,06:30,18:30,0.0,0.0,62.3,2.92,15.9,17.9,74.8,2.32,0.0,0.0,1850.5
2026-03-17 00:56:00,2026-03-17 00:56:00,10.9,230,5.9,0.0,0.0,0.0,0.0,8.8,76.1,45.0,0,7.64,28.96,21.32,12.6,60.0,40.0,17.9,73.6,452,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.58,5.8,5.76,06:30,18:30,0.0,0.0,62.2,3.08,15.9,17.9,73.6,2.48,0.0,0.0,1850.5
2026-03-17 00:57:00,2026-03-17 00:57:00,11.1,238,5.0,0.0,0.0,0.0,0.0,9.1,79.7,45.0,0,7.57,28.91,21.35,12.6,60.0,40.0,17.8,73.8,471,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.45,5.8,5.72,06:30,18:30,0.0,0.0,62.2,2.95,15.8,17.8,73.8,2.35,0.0,0.0,1850.5
2026-03-17 00:58:00,2026-03-17 00:58:00,10.9,274,3.8,0.0,0.0,0.0,0.0,8.9,76.8,45.0,0,7.23,28.75,21.52,12.5,60.0,40.0,17.5,74.9,453,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.69,06:30,18:30,0.0,0.0,62.1,3.02,15.5,17.5,74.9,2.42,0.0,0.0,1850.5
2026-03-17 00:59:00,2026-03-17 00:59:00,11.1,190,5.5,0.0,0.0,0.0,0.0,9.1,75.9,45.0,0,7.36,29.05,21.68,13.0,60.0,40.0,18.1,74.6,434,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.42,5.8,5.75,06:30,18:30,0.0,0.0,62.0,2.92,16.1,18.1,74.6,2.32,0.0,0.0,1850.5
2026-03-17 01:00:00,2026-03-17 01:00:00,11.1,148,3.8,0.0,0.0,0.0,0.0,9.1,77.1,45.0,0,8.26,28.78,20.52,11.8,60.0,40.0,17.6,71.3,458,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.51,5.8,5.75,06:30,18:30,0.0,0.0,62.0,3.01,15.6,17.6,71.3,2.41,0.0,0.0,1850.5
2026-03-17 01:01:00,2026-03-17 01:01:00,11.2,218,3.0,0.0,0.0,0.0,0.0,9.2,77.8,45.0,0,8.6,28.98,20.38,12.0,60.0,40.0,18.0,70.3,457,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.77,06:30,18:30,0.0,0.0,61.9,3.02,16.0,18.0,70.3,2.42,0.0,0.0,1850.5
2026-03-17 01:02:00,2026-03-17 01:02:00,11.0,21,5.4,0.0,0.0,0.0,0.0,8.9,78.6,45.0,0,8.25,28.91,20.66,12.1,60.0,40.0,17.8,71.5,463,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.58,5.8,5.82,06:30,18:30,0.0,0.0,61.9,3.08,15.8,17.8,71.5,2.48,0.0,0.0,1850.5
2026-03-17 01:03:00,2026-03-17 01:03:00,10.9,45,5.1,0.0,0.0,0.0,0.0,9.0,76.2,45.0,0,8.02,28.96,20.94,12.4,60.0,40.0,17.9,72.3,460,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.83,06:30,18:30,0.0,0.0,61.8,3.02,15.9,17.9,72.3,2.42,0.0,0.0,1850.5
2026-03-17 01:04:00,2026-03-17 01:04:00,11.2,77,4.3,0.0,0.0,0.0,0.0,9.4,78.8,45.0,0,8.41,29.15,20.75,12.5,60.0,40.0,18.3,71.2,437,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.5,5.8,5.82,06:30,18:30,0.0,0.0,61.8,3.0,16.3,18.3,71.2,2.4,0.0,0.0,1850.5
2026-03-17 01:05:00,2026-03-17 01:05:00,11.4,305,4.4,0.0,0.0,0.0,0.0,9.4,76.4,45.0,0,8.08,28.9,20.82,12.2,60.0,40.0,17.8,72.0,458,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.51,5.8,5.76,06:30,18:30,0.0,0.0,61.7,3.01,15.8,17.8,72.0,2.41,0.0,0.0,1850.5
2026-03-17 01:06:00,2026-03-17 01:06:00,11.3,118,6.0,0.0,0.0,0.0,0.0,9.1,78.2,45.0,0,7.52,28.9,21.38,12.6,60.0,40.0,17.8,74.0,453,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.43,5.8,5.91,06:30,18:30,0.0,0.0,61.7,2.93,15.8,17.8,74.0,2.33,0.0,0.0,1850.5
2026-03-17 01:07:00,2026-03-17 01:07:00,11.2,123,6.1,0.0,0.0,0.0,0.0,9.1,78.1,45.0,0,7.78,28.94,21.16,12.5,60.0,40.0,17.9,73.1,453,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.45,5.8,5.78,06:30,18:30,0.0,0.0,61.6,2.95,15.9,17.9,73.1,2.35,0.0,0.0,1850.5
2026-03-17 01:08:00,2026-03-17 01:08:00,11.6,281,3.9,0.0,0.0,0.0,0.0,9.7,75.6,45.0,0,7.32,29.0,21.68,13.0,60.0,40.0,18.0,74.8,435,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.81,06:30,18:30,0.0,0.0,61.6,3.02,16.0,18.0,74.8,2.42,0.0,0.0,1850.5
2026-03-17 01:09:00,2026-03-17 01:09:00,11.3,338,5.9,0.0,0.0,0.0,0.0,9.3,76.4,45.0,0,7.67,29.14,21.47,13.0,60.0,40.0,18.3,73.7,433,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.42,5.8,5.78,06:30,18:30,0.0,0.0,61.5,2.92,16.3,18.3,73.7,2.32,0.0,0.0,1850.5
2026-03-17 01:10:00,2026-03-17 01:10:00,11.1,184,4.6,0.0,0.0,0.0,0.0,9.2,78.8,45.0,0,7.67,29.04,21.38,12.8,60.0,40.0,18.1,73.6,453,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.45,5.8,5.82,06:30,18:30,0.0,0.0,61.5,2.95,16.1,18.1,73.6,2.35,0.0,0.0,1850.5
2026-03-17 01:11:00,2026-03-17 01:11:00,11.2,108,4.4,0.0,0.0,0.0,0.0,9.3,76.1,45.0,0,7.47,28.98,21.51,12.8,60.0,40.0,18.0,74.2,461,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.44,5.8,5.92,06:30,18:30,0.0,0.0,61.4,2.94,16.0,18.0,74.2,2.34,0.0,0.0,1850.5
2026-03-17 01:12:00,2026-03-17 01:12:00,11.5,306,3.9,0.0,0.0,0.0,0.0,9.5,77.5,45.0,0,8.11,28.89,20.77,12.2,60.0,40.0,17.8,71.9,441,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.42,5.8,5.77,06:30,18:30,0.0,0.0,61.4,2.92,15.8,17.8,71.9,2.32,0.0,0.0,1850.5
2026-03-17 01:13:00,2026-03-17 01:13:00,11.2,327,4.3,0.0,0.0,0.0,0.0,9.1,76.9,45.0,0,7.61,28.98,21.37,12.7,60.0,40.0,18.0,73.7,419,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.77,06:30,18:30,0.0,0.0,61.3,3.02,16.0,18.0,73.7,2.42,0.0,0.0,1850.5
2026-03-17 01:14:00,2026-03-17 01:14:00,11.1,135,4.0,0.0,0.0,0.0,0.0,9.3,76.0,45.0,0,8.07,29.06,20.99,12.6,60.0,40.0,18.1,72.2,476,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.79,06:30,18:30,0.0,0.0,61.3,3.02,16.1,18.1,72.2,2.42,0.0,0.0,1850.5
2026-03-17 01:15:00,2026-03-17 01:15:00,11.2,90,7.1,0.0,0.0,0.0,0.0,9.1,76.3,45.0,0,7.91,29.15,21.24,12.9,60.0,40.0,18.3,72.9,462,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.46,5.8,5.82,06:30,18:30,0.0,0.0,61.2,2.96,16.3,18.3,72.9,2.36,0.0,0.0,1850.5
2026-03-17 01:16:00,2026-03-17 01:16:00,11.4,54,5.0,0.0,0.0,0.0,0.0,9.4,77.3,45.0,0,7.71,29.15,21.44,13.0,60.0,40.0,18.3,73.5,433,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.54,5.8,5.84,06:30,18:30,0.0,0.0,61.2,3.04,16.3,18.3,73.5,2.44,0.0,0.0,1850.5
2026-03-17 01:17:00,2026-03-17 01:17:00,11.2,97,4.5,0.0,0.0,0.0,0.0,9.3,76.3,45.0,0,7.73,28.84,21.11,12.3,60.0,40.0,17.7,73.2,434,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.84,06:30,18:30,0.0,0.0,61.1,2.97,15.7,17.7,73.2,2.37,0.0,0.0,1850.5
2026-03-17 01:18:00,2026-03-17 01:18:00,11.1,210,5.4,0.0,0.0,0.0,0.0,9.1,77.5,45.0,0,7.94,29.08,21.14,12.7,60.0,40.0,18.2,72.7,454,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.55,5.8,5.82,06:30,18:30,0.0,0.0,61.1,3.05,16.2,18.2,72.7,2.45,0.0,0.0,1850.5
2026-03-17 01:19:00,2026-03-17 01:19:00,11.7,19,4.0,0.0,0.0,0.0,0.0,9.6,77.5,45.0,0,7.74,28.9,21.15,12.4,60.0,40.0,17.8,73.2,426,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.82,06:30,18:30,0.0,0.0,61.0,2.97,15.8,17.8,73.2,2.37,0.0,0.0,1850.5
2026-03-17 01:20:00,2026-03-17 01:20:00,11.2,133,4.0,0.0,0.0,0.0,0.0,8.9,76.4,45.0,0,7.65,28.87,21.22,12.4,60.0,40.0,17.7,73.5,450,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.48,5.8,5.75,06:30,18:30,0.0,0.0,61.0,2.98,15.7,17.7,73.5,2.38,0.0,0.0,1850.5
2026-03-17 01:21:00,2026-03-17 01:21:00,11.3,199,5.2,0.0,0.0,0.0,0.0,9.5,77.4,45.0,0,7.84,28.99,21.14,12.6,60.0,40.0,18.0,72.9,455,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.5,5.8,5.88,06:30,18:30,0.0,0.0,60.9,3.0,16.0,18.0,72.9,2.4,0.0,0.0,1850.5
2026-03-17 01:22:00,2026-03-17 01:22:00,11.1,310,4.8,0.0,0.0,0.0,0.0,9.1,77.9,45.0,0,8.14,29.06,20.92,12.5,60.0,40.0,18.1,72.0,451,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.57,5.8,5.68,06:30,18:30,0.0,0.0,60.9,3.07,16.1,18.1,72.0,2.47,0.0,0.0,1850.5
2026-03-17 01:23:00,2026-03-17 01:23:00,11.5,303,4.4,0.0,0.0,0.0,0.0,9.6,75.3,45.0,0,7.59,28.89,21.3,12.5,60.0,40.0,17.8,73.7,449,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.48,5.8,5.85,06:30,18:30,0.0,0.0,60.8,2.98,15.8,17.8,73.7,2.38,0.0,0.0,1850.5
2026-03-17 01:24:00,2026-03-17 01:24:00,11.3,18,5.9,0.0,0.0,0.0,0.0,9.5,76.1,45.0,0,8.05,29.16,21.11,12.8,60.0,40.0,18.3,72.4,455,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.48,5.8,5.67,06:30,18:30,0.0,0.0,60.7,2.98,16.3,18.3,72.4,2.38,0.0,0.0,1850.5
2026-03-17 01:25:00,2026-03-17 01:25:00,11.6,178,4.4,0.0,0.0,0.0,0.0,9.5,77.6,45.0,0,8.28,29.14,20.86,12.6,60.0,40.0,18.3,71.6,452,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.53,5.8,5.82,06:30,18:30,0.0,0.0,60.7,3.03,16.3,18.3,71.6,2.43,0.0,0.0,1850.5
2026-03-17 01:26:00,2026-03-17 01:26:00,11.5,26,5.1,0.0,0.0,0.0,0.0,9.4,77.8,45.0,0,7.86,28.93,21.07,12.4,60.0,40.0,17.9,72.8,445,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.59,5.8,5.78,06:30,18:30,0.0,0.0,60.6,3.09,15.9,17.9,72.8,2.49,0.0,0.0,1850.5
2026-03-17 01:27:00,2026-03-17 01:27:00,11.2,348,6.2,0.0,0.0,0.0,0.0,9.2,78.5,45.0,0,7.78,29.05,21.27,12.8,60.0,40.0,18.1,73.2,461,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.4,5.8,5.87,06:30,18:30,0.0,0.0,60.6,2.9,16.1,18.1,73.2,2.3,0.0,0.0,1850.5
2026-03-17 01:28:00,2026-03-17 01:28:00,11.2,17,5.8,0.0,0.0,0.0,0.0,9.2,76.7,45.0,0,7.35,29.02,21.68,13.0,60.0,40.0,18.0,74.7,446,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.58,5.8,5.71,06:30,18:30,0.0,0.0,60.5,3.08,16.0,18.0,74.7,2.48,0.0,0.0,1850.5
2026-03-17 01:29:00,2026-03-17 01:29:00,11.5,174,4.6,0.0,0.0,0.0,0.0,9.5,75.6,45.0,0,7.86,29.11,21.25,12.8,60.0,40.0,18.2,73.0,447,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.51,5.8,5.84,06:30,18:30,0.0,0.0,60.5,3.01,16.2,18.2,73.0,2.41,0.0,0.0,1850.5
2026-03-17 01:30:00,2026-03-17 01:30:00,11.2,116,6.1,0.0,0.0,0.0,0.0,9.1,75.1,45.0,0,7.87,28.87,21.0,12.3,60.0,40.0,17.7,72.7,434,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.58,5.8,5.82,06:30,18:30,0.0,0.0,60.4,3.08,15.7,17.7,72.7,2.48,0.0,0.0,1850.5
2026-03-17 01:31:00,2026-03-17 01:31:00,11.5,124,5.1,0.0,0.0,0.0,0.0,9.5,76.7,45.0,0,7.67,28.94,21.27,12.6,60.0,40.0,17.9,73.5,454,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.81,06:30,18:30,0.0,0.0,60.4,2.97,15.9,17.9,73.5,2.37,0.0,0.0,1850.5
2026-03-17 01:32:00,2026-03-17 01:32:00,11.8,345,4.6,0.0,0.0,0.0,0.0,9.8,78.0,45.0,0,8.18,28.88,20.7,12.1,60.0,40.0,17.8,71.7,449,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.5,5.8,5.89,06:30,18:30,0.0,0.0,60.3,3.0,15.8,17.8,71.7,2.4,0.0,0.0,1850.5
2026-03-17 01:33:00,2026-03-17 01:33:00,11.8,213,6.1,0.0,0.0,0.0,0.0,9.7,75.4,45.0,0,8.2,29.01,20.81,12.4,60.0,40.0,18.0,71.7,445,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.54,5.8,5.84,06:30,18:30,0.0,0.0,60.3,3.04,16.0,18.0,71.7,2.44,0.0,0.0,1850.5
2026-03-17 01:34:00,2026-03-17 01:34:00,11.7,160,3.5,0.0,0.0,0.0,0.0,9.6,75.5,45.0,0,7.41,28.84,21.43,12.5,60.0,40.0,17.7,74.3,476,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.45,5.8,5.74,06:30,18:30,0.0,0.0,60.2,2.95,15.7,17.7,74.3,2.35,0.0,0.0,1850.5
2026-03-17 01:35:00,2026-03-17 01:35:00,11.5,268,4.9,0.0,0.0,0.0,0.0,9.5,74.9,45.0,0,7.66,28.86,21.21,12.4,60.0,40.0,17.7,73.5,437,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.48,5.8,5.69,06:30,18:30,0.0,0.0,60.2,2.98,15.7,17.7,73.5,2.38,0.0,0.0,1850.5
2026-03-17 01:36:00,2026-03-17 01:36:00,11.8,133,6.5,0.0,0.0,0.0,0.0,9.8,75.8,45.0,0,7.6,28.97,21.37,12.7,60.0,40.0,17.9,73.8,462,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.78,06:30,18:30,0.0,0.0,60.1,2.99,15.9,17.9,73.8,2.39,0.0,0.0,1850.5
2026-03-17 01:37:00,2026-03-17 01:37:00,11.5,217,6.1,0.0,0.0,0.0,0.0,9.7,76.9,45.0,0,8.41,29.23,20.82,12.7,60.0,40.0,18.5,71.2,444,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.72,06:30,18:30,0.0,0.0,60.1,2.99,16.5,18.5,71.2,2.39,0.0,0.0,1850.5
2026-03-17 01:38:00,2026-03-17 01:38:00,11.6,133,5.4,0.0,0.0,0.0,0.0,9.6,74.2,45.0,0,7.79,28.97,21.18,12.6,60.0,40.0,17.9,73.1,450,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.89,06:30,18:30,0.0,0.0,60.0,3.02,15.9,17.9,73.1,2.42,0.0,0.0,1850.5
2026-03-17 01:39:00,2026-03-17 01:39:00,11.8,166,6.2,0.0,0.0,0.0,0.0,9.8,73.7,45.0,0,7.86,28.94,21.08,12.5,60.0,40.0,17.9,72.8,448,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.54,5.8,5.75,06:30,18:30,0.0,0.0,60.0,3.04,15.9,17.9,72.8,2.44,0.0,0.0,1850.5
2026-03-17 01:40:00,2026-03-17 01:40:00,12.0,124,6.1,0.0,0.0,0.0,0.0,10.0,75.0,45.0,0,7.48,28.98,21.5,12.8,60.0,40.0,18.0,74.2,468,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.86,06:30,18:30,0.0,0.0,59.9,2.97,16.0,18.0,74.2,2.37,0.0,0.0,1850.5
2026-03-17 01:41:00,2026-03-17 01:41:00,12.1,206,2.9,0.0,0.0,0.0,0.0,10.1,75.4,45.0,0,7.79,28.9,21.11,12.4,60.0,40.0,17.8,73.0,420,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,1,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.54,5.8,5.86,06:30,18:30,0.0,0.0,59.8,3.04,15.8,17.8,73.0,2.44,0.0,0.0,1850.5
2026-03-17 01:42:00,2026-03-17 01:42:00,12.1,294,4.8,0.0,0.0,0.0,0.0,10.2,77.1,45.0,0,8.16,29.13,20.97,12.7,60.0,40.0,18.3,72.0,491,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.55,5.8,5.76,06:30,18:30,0.0,0.0,59.8,3.05,16.3,18.3,72.0,2.45,0.0,0.0,1850.5
2026-03-17 01:43:00,2026-03-17 01:43:00,12.2,246,6.2,0.0,0.0,0.0,0.0,10.0,76.5,45.0,0,8.38,29.11,20.73,12.5,60.0,40.0,18.2,71.2,455,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.76,06:30,18:30,0.0,0.0,59.8,2.97,16.2,18.2,71.2,2.37,0.0,0.0,1850.5
2026-03-17 01:44:00,2026-03-17 01:44:00,11.7,121,4.3,0.0,0.0,0.0,0.0,9.5,77.2,45.0,0,7.67,29.02,21.34,12.7,60.0,40.0,18.0,73.6,458,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.4,5.8,5.85,06:30,18:30,0.0,0.0,59.7,2.9,16.0,18.0,73.6,2.3,0.0,0.0,1850.5
2026-03-17 01:45:00,2026-03-17 01:45:00,11.7,28,5.3,0.0,0.0,0.0,0.0,9.8,77.1,45.0,0,7.97,29.16,21.2,12.9,60.0,40.0,18.3,72.7,450,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.52,5.8,5.73,06:30,18:30,0.0,0.0,59.7,3.02,16.3,18.3,72.7,2.42,0.0,0.0,1850.5
2026-03-17 01:46:00,2026-03-17 01:46:00,11.8,238,4.8,0.0,0.0,0.0,0.0,10.0,75.6,45.0,0,7.89,29.06,21.17,12.7,60.0,40.0,18.1,72.9,474,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.49,5.8,5.81,06:30,18:30,0.0,0.0,59.6,2.99,16.1,18.1,72.9,2.39,0.0,0.0,1850.5
2026-03-17 01:47:00,2026-03-17 01:47:00,11.9,265,4.3,0.0,0.0,0.0,0.0,9.7,76.5,45.0,0,7.3,28.93,21.63,12.8,60.0,40.0,17.9,74.8,455,450,0.0,100,100,자동,자동,자동,자동,자동,자동,자동,자동,0,0,0,1,0,26.0,18.0,자동,0,자동,0,1,150.0,1000.0,0.0,2.5,2.47,5.8,5.74,06:30,18:30,0.0,0.0,59.5,2.97,15.9,17.9,74.8,2.37,0.0,0.0,1850.5
